folder_name,file_name,model,mean_input_tokens,mean_output_tokens,concurrent_requests,results_ttft_s_mean,results_inter_token_latency_s_mean,results_end_to_end_latency_s_mean
llmperf,qwen3_4000_1000_16_1766062946499_summary.json,qwen3,4000,1000,16,0.961077324,10.89536649,11.8676079
llmperf,qwen3_4000_1000_16_1766068351364_summary.json,qwen3,4000,1000,16,0.699328481,10.92610691,11.63316471
llmperf,qwen3_4000_1000_16_1766067275214_summary.json,qwen3,4000,1000,16,0.570106121,10.98403031,11.56537618
llmperf,qwen3_4000_1000_16_1766065119899_summary.json,qwen3,4000,1000,16,0.596033213,10.99174317,11.5990231
llmperf,qwen3_8000_1000_16_1766069477681_summary.json,qwen3,8000,1000,16,1.155772497,12.35919211,13.52759092
llmperf,qwen3_8000_1000_16_1766067328340_summary.json,qwen3,8000,1000,16,1.006212455,12.44396311,13.46042394
llmperf,qwen3_8000_1000_16_1766066248595_summary.json,qwen3,8000,1000,16,1.175442816,12.42332121,13.60012468
llmperf,qwen3_8000_1000_16_1766071642843_summary.json,qwen3,8000,1000,16,1.668264105,12.23208288,13.91054534
llmperf,qwen3_8000_1000_16_1766070550492_summary.json,qwen3,8000,1000,16,1.161192893,12.32061563,13.49442669
llmperf,qwen3_8000_1000_16_1766061921268_summary.json,qwen3,8000,1000,16,1.445823569,12.30284726,13.76124601
llmperf,qwen3_8000_1000_16_1766063000441_summary.json,qwen3,8000,1000,16,1.406979317,12.36603465,13.78259507
llmperf,qwen3_8000_1000_16_1766064087195_summary.json,qwen3,8000,1000,16,1.221937147,12.39139243,13.62598206
llmperf,qwen3_8000_1000_16_1766068404307_summary.json,qwen3,8000,1000,16,1.042629567,12.43114161,13.48646893
llmperf,qwen3_8000_1000_16_1766065173067_summary.json,qwen3,8000,1000,16,0.999993332,12.45012374,13.46119144
llmperf,qwen3_16000_1000_16_1766062002092_summary.json,qwen3,16000,1000,16,2.872687913,15.2215732,18.10519311
llmperf,qwen3_16000_1000_16_1766071722558_summary.json,qwen3,16000,1000,16,1.826581282,15.52013142,17.35185086
llmperf,qwen3_16000_1000_16_1766070629955_summary.json,qwen3,16000,1000,16,1.839704436,15.54376632,17.39649024
llmperf,qwen3_16000_1000_16_1766064167308_summary.json,qwen3,16000,1000,16,2.687373755,15.18528756,17.88529647
llmperf,qwen3_16000_1000_16_1766065252799_summary.json,qwen3,16000,1000,16,1.863223086,15.57855617,17.45761589
llmperf,qwen3_16000_1000_16_1766068483746_summary.json,qwen3,16000,1000,16,2.057580499,15.34230257,17.41173285
llmperf,qwen3_16000_1000_16_1766069557416_summary.json,qwen3,16000,1000,16,2.190595768,15.42077829,17.62131213
llmperf,qwen3_16000_1000_16_1766067407747_summary.json,qwen3,16000,1000,16,1.832105357,15.5395214,17.38546915
llmperf,qwen3_16000_1000_16_1766066328731_summary.json,qwen3,16000,1000,16,2.157258269,15.51954838,17.67344714
llmperf,qwen3_16000_1000_16_1766063081547_summary.json,qwen3,16000,1000,16,2.587881247,15.18313404,17.78365037
llmperf,qwen3_32000_1000_16_1766064311352_summary.json,qwen3,32000,1000,16,3.724677742,22.42071801,26.15607399
llmperf,qwen3_32000_1000_16_1766066472772_summary.json,qwen3,32000,1000,16,3.998916431,22.27453249,26.28530405
llmperf,qwen3_32000_1000_16_1766063228236_summary.json,qwen3,32000,1000,16,5.111813819,21.75934526,26.88235101
llmperf,qwen3_32000_1000_16_1766062146541_summary.json,qwen3,32000,1000,16,4.2433724,22.35730976,26.62049191
llmperf,qwen3_32000_1000_16_1766069699736_summary.json,qwen3,32000,1000,16,3.634494932,22.24544093,25.89806611
llmperf,qwen3_32000_1000_16_1766067550844_summary.json,qwen3,32000,1000,16,3.621985335,22.40700365,26.03059642
llmperf,qwen3_32000_1000_16_1766065395571_summary.json,qwen3,32000,1000,16,3.409913387,22.39438561,25.81891861
llmperf,qwen3_32000_1000_16_1766068627118_summary.json,qwen3,32000,1000,16,4.225220187,22.17233664,26.41167909
llmperf,qwen3_32000_1000_16_1766070773182_summary.json,qwen3,32000,1000,16,3.805913337,22.33528539,26.15980725
llmperf,qwen3_32000_1000_16_1766071866476_summary.json,qwen3,32000,1000,16,4.081380703,22.26235128,26.3537998
llmperf,qwen3_4000_1000_24_1766062204822_summary.json,qwen3,4000,1000,24,1.126511385,11.86908562,13.0077557
llmperf,qwen3_4000_1000_24_1766065452571_summary.json,qwen3,4000,1000,24,0.825724991,11.89951163,12.73739513
llmperf,qwen3_4000_1000_24_1766070830932_summary.json,qwen3,4000,1000,24,0.937357995,11.8851477,12.832211
llmperf,qwen3_4000_1000_24_1766063286521_summary.json,qwen3,4000,1000,24,1.285812838,11.75359615,13.048
llmperf,qwen3_4000_1000_24_1766069756420_summary.json,qwen3,4000,1000,24,0.85477632,11.85105064,12.71794666
llmperf,qwen3_4000_1000_24_1766064369071_summary.json,qwen3,4000,1000,24,1.196723895,11.78201867,12.98882682
llmperf,qwen3_4000_1000_24_1766068684503_summary.json,qwen3,4000,1000,24,0.825661277,11.93847341,12.77282784
llmperf,qwen3_4000_1000_24_1766071923935_summary.json,qwen3,4000,1000,24,0.84541684,11.89656975,12.75414371
llmperf,qwen3_4000_1000_24_1766067608318_summary.json,qwen3,4000,1000,24,1.005896775,11.79775083,12.81472187
llmperf,qwen3_4000_1000_24_1766066530474_summary.json,qwen3,4000,1000,24,1.111528838,11.79771343,12.92131036
llmperf,qwen3_8000_1000_24_1766064438051_summary.json,qwen3,8000,1000,24,2.137815582,13.73925062,15.89106723
llmperf,qwen3_8000_1000_24_1766068753300_summary.json,qwen3,8000,1000,24,1.431619462,14.00866305,15.45161216
llmperf,qwen3_8000_1000_24_1766062274700_summary.json,qwen3,8000,1000,24,2.754311841,13.65924936,16.42577402
llmperf,qwen3_8000_1000_24_1766070899588_summary.json,qwen3,8000,1000,24,1.465984321,14.03637516,15.51666545
llmperf,qwen3_8000_1000_24_1766067676818_summary.json,qwen3,8000,1000,24,1.488514495,14.03910364,15.54009551
llmperf,qwen3_8000_1000_24_1766066599242_summary.json,qwen3,8000,1000,24,2.144529351,13.64980442,15.8053738
llmperf,qwen3_8000_1000_24_1766069825066_summary.json,qwen3,8000,1000,24,1.411275233,14.03556328,15.45940454
llmperf,qwen3_8000_1000_24_1766071992453_summary.json,qwen3,8000,1000,24,1.678414398,13.97119852,15.66348045
llmperf,qwen3_8000_1000_24_1766063356373_summary.json,qwen3,8000,1000,24,1.557739988,14.02776353,15.59630332
llmperf,qwen3_8000_1000_24_1766065521573_summary.json,qwen3,8000,1000,24,1.523811473,14.0217986,15.55873029
llmperf,qwen3_16000_1000_24_1766063466258_summary.json,qwen3,16000,1000,24,3.537166871,18.71431365,22.26852098
llmperf,qwen3_16000_1000_24_1766068861903_summary.json,qwen3,16000,1000,24,2.572141795,19.00820045,21.59071382
llmperf,qwen3_16000_1000_24_1766066708095_summary.json,qwen3,16000,1000,24,2.630477468,18.91673718,21.56087806
llmperf,qwen3_16000_1000_24_1766069933219_summary.json,qwen3,16000,1000,24,2.668646822,19.03112196,21.71679744
llmperf,qwen3_16000_1000_24_1766062383770_summary.json,qwen3,16000,1000,24,3.254972651,18.69844855,21.96936936
llmperf,qwen3_16000_1000_24_1766064547623_summary.json,qwen3,16000,1000,24,3.670997837,18.58221239,22.25342831
llmperf,qwen3_16000_1000_24_1766067784663_summary.json,qwen3,16000,1000,24,2.718454359,18.9792859,21.70772273
llmperf,qwen3_16000_1000_24_1766072101280_summary.json,qwen3,16000,1000,24,2.762540073,18.91610428,21.69632209
llmperf,qwen3_16000_1000_24_1766065629994_summary.json,qwen3,16000,1000,24,2.628829891,19.12324652,21.76985723
llmperf,qwen3_16000_1000_24_1766071008149_summary.json,qwen3,16000,1000,24,2.685122167,18.90220644,21.60335868
llmperf,qwen3_32000_1000_24_1766064769665_summary.json,qwen3,32000,1000,24,25.25614418,28.01931566,53.30024667
llmperf,qwen3_32000_1000_24_1766072333127_summary.json,qwen3,32000,1000,24,36.304275,27.60540412,63.92245858
llmperf,qwen3_32000_1000_24_1766068001725_summary.json,qwen3,32000,1000,24,20.91336836,27.64356003,48.56868942
llmperf,qwen3_32000_1000_24_1766066923892_summary.json,qwen3,32000,1000,24,20.72448097,27.59093146,48.34096956
llmperf,qwen3_32000_1000_24_1766070148968_summary.json,qwen3,32000,1000,24,20.68622823,27.85261317,48.55077543
llmperf,qwen3_32000_1000_24_1766071237634_summary.json,qwen3,32000,1000,24,34.09388646,27.99614363,62.1077701
llmperf,qwen3_32000_1000_24_1766063684156_summary.json,qwen3,32000,1000,24,23.29776788,27.69164554,51.00001713
llmperf,qwen3_32000_1000_24_1766062587267_summary.json,qwen3,32000,1000,24,6.553736393,28.67279064,35.2496647
llmperf,qwen3_32000_1000_24_1766069073561_summary.json,qwen3,32000,1000,24,14.65909196,28.91645666,43.58832587
llmperf,qwen3_32000_1000_24_1766065840801_summary.json,qwen3,32000,1000,24,14.55714556,28.35875187,42.92805544
