folder_name,file_name,model,mean_input_tokens,mean_output_tokens,concurrent_requests,results_ttft_s_mean,results_inter_token_latency_s_mean,results_end_to_end_latency_s_mean
hicachefile10,qwen3_16000_1000_8_1766112037185_summary.json,qwen3,16000,1000,8,1.6157493564969627,11.731025978052658,13.355832337627362
hicachefile10,qwen3_16000_1000_8_1766119723965_summary.json,qwen3,16000,1000,8,1.654509656742448,11.73830257836813,13.399088900499919
hicachefile10,qwen3_16000_1000_8_1766114212290_summary.json,qwen3,16000,1000,8,2.4955214087458444,11.591762386507634,14.099179099990579
hicachefile10,qwen3_16000_1000_8_1766110923014_summary.json,qwen3,16000,1000,8,2.5250915022479603,11.753057509052569,14.284315562123084
hicachefile10,qwen3_16000_1000_8_1766109848173_summary.json,qwen3,16000,1000,8,2.7800742501203786,11.51842784771518,14.305996860617597
hicachefile10,qwen3_16000_1000_8_1766116437526_summary.json,qwen3,16000,1000,8,1.6569545715028653,11.793298377259537,13.457902951638971
hicachefile10,qwen3_32000_1000_8_1766111006205_summary.json,qwen3,32000,1000,8,5.041756593876926,13.683605665253923,18.73062518126244
hicachefile10,qwen3_32000_1000_8_1766118705699_summary.json,qwen3,32000,1000,8,4.967147215742443,13.779913929666307,18.76113659612747
hicachefile10,qwen3_32000_1000_8_1766114289379_summary.json,qwen3,32000,1000,8,3.2585364879996632,14.538810147551647,17.812182484754885
hicachefile10,qwen3_32000_1000_8_1766119800113_summary.json,qwen3,32000,1000,8,3.137020713882521,14.428668565526893,17.58038083037536
hicachefile10,qwen3_32000_1000_8_1766113212990_summary.json,qwen3,32000,1000,8,4.935350371233653,13.81124581000039,18.742881666505127
hicachefile10,qwen3_32000_1000_8_1766109925643_summary.json,qwen3,32000,1000,8,3.7344902757467935,14.38216803984649,18.118370680378575
hicachefile10,qwen3_32000_1000_8_1766117607987_summary.json,qwen3,32000,1000,8,4.884349076994113,13.856533156619111,18.750210726997466
hicachefile10,qwen3_32000_1000_8_1766115414875_summary.json,qwen3,32000,1000,8,4.844891640495916,13.786284433402802,18.645262399113562
hicachefile10,qwen3_32000_1000_8_1766116518249_summary.json,qwen3,32000,1000,8,3.8568971366330516,14.588018544324136,18.45975332463422
hicachefile10,qwen3_32000_1000_8_1766112116288_summary.json,qwen3,32000,1000,8,4.850886608001019,13.836540685411693,18.689299027369998
hicachefile10,qwen3_4000_1000_16_1766109964730_summary.json,qwen3,4000,1000,16,1.1767913331241289,11.006387078468308,12.194513645939878
hicachefile10,qwen3_4000_1000_16_1766115460206_summary.json,qwen3,4000,1000,16,0.9708362484852842,11.09444240403997,12.076643611115287
hicachefile10,qwen3_4000_1000_16_1766114334766_summary.json,qwen3,4000,1000,16,1.14734844994382,11.001927025353943,12.160562215129175
hicachefile10,qwen3_4000_1000_16_1766113252832_summary.json,qwen3,4000,1000,16,1.1442882787487179,11.022454811649329,12.178034872125863
hicachefile10,qwen3_4000_1000_16_1766118744857_summary.json,qwen3,4000,1000,16,1.1924429120699642,10.970231095113862,12.17391168494214
hicachefile10,qwen3_4000_1000_16_1766116563338_summary.json,qwen3,4000,1000,16,1.2696393330625142,10.994448570279921,12.275345835121698
